CPT,ASA,ADDLCPT,ADDLCPT_COUNT,CLAIM_COUNT,ADDLCPT_FREQ
62121,00210,36620,1,2,0.5
62140,00215,99100,1,10,0.1
62141,00215,36620,1,2,0.5
62141,00215,76937,1,2,0.5
62165,00210,36620,14,20,0.7
62223,00220,99100,4,34,0.11764705882352941
62223,00220,36620,2,34,0.058823529411764705
62223,00220,99140,1,34,0.029411764705882353
62230,00220,99140,2,7,0.2857142857142857
62230,00300,99140,1,2,0.5
62258,00220,99100,1,12,0.08333333333333333
62350,01936,00630,1,12,0.08333333333333333
62362,00300,00630,1,7,0.14285714285714285
62362,00400,99100,1,17,0.058823529411764705
63001,00600,36620,2,3,0.6666666666666666
63001,00670,36620,1,1,1.0
63003,00620,36620,2,3,0.6666666666666666
63005,00630,99100,2,45,0.044444444444444446
63005,00630,99140,1,45,0.022222222222222223
63005,00670,36620,2,18,0.1111111111111111
63015,00670,36620,1,4,0.25
63016,00670,36620,1,2,0.5
63017,00670,36556,1,23,0.043478260869565216
63017,00670,36620,1,23,0.043478260869565216
63017,00670,99140,1,23,0.043478260869565216
63030,00630,99100,3,269,0.011152416356877323
63030,00630,36556,1,269,0.0037174721189591076
63030,00630,76937,1,269,0.0037174721189591076
63030,00630,99140,1,269,0.0037174721189591076
63030,00670,36620,2,53,0.03773584905660377
63030,00670,99100,1,53,0.018867924528301886
63045,00600,36620,2,8,0.25
63045,00670,36620,1,11,0.09090909090909091
63047,00630,36620,2,68,0.029411764705882353
63047,00630,99100,1,68,0.014705882352941176
63047,00630,99140,1,68,0.014705882352941176
63047,00670,36620,3,115,0.02608695652173913
63047,00670,99100,1,115,0.008695652173913044
63200,00630,36620,1,5,0.2
63266,00670,36620,1,3,0.3333333333333333
63267,00670,99140,1,5,0.2
63271,00620,36620,1,1,1.0
63275,00670,36620,1,1,1.0
63276,00620,36620,1,1,1.0
63276,00670,36620,1,1,1.0
63277,00630,99100,1,2,0.5
63282,00670,36620,1,2,0.5
63282,00670,99140,1,2,0.5
63286,00670,36620,3,3,1.0
63655,00620,36620,1,21,0.047619047619047616
63709,00630,99140,1,1,1.0
64561,00300,99100,1,16,0.0625
64708,01710,76942,2,2,1.0
64708,01710,64415,1,2,0.5
64708,01710,64417,1,2,0.5
64718,01710,76942,7,33,0.21212121212121213
64718,01710,64417,5,33,0.15151515151515152
64718,01710,64415,2,33,0.06060606060606061
64718,01710,99100,1,33,0.030303030303030304
64721,01810,64417,9,451,0.019955654101995565
64721,01810,76942,9,451,0.019955654101995565
64721,01810,99100,2,451,0.004434589800443459
64721,01810,64415,1,451,0.0022172949002217295
64782,01470,64450,1,1,1.0
64782,01470,76942,1,1,1.0
64831,01810,64417,1,7,0.14285714285714285
64831,01810,76942,1,7,0.14285714285714285
64912,01810,64417,1,1,1.0
64912,01810,76942,1,1,1.0
64999,00210,36620,1,2,0.5
65220,00140,99140,1,3,0.3333333333333333
65235,00140,99140,1,1,1.0
66984,00142,99100,1,62,0.016129032258064516
67036,00145,36620,1,13,0.07692307692307693
67039,00145,99140,1,4,0.25
67041,00145,99100,1,8,0.125
67042,00145,99100,1,8,0.125
67108,00145,36620,1,45,0.022222222222222223
67108,00145,99140,1,45,0.022222222222222223
67311,00140,99100,3,210,0.014285714285714285
68815,00140,99100,1,28,0.03571428571428571
69399,00120,36620,2,16,0.125
69436,00126,99100,14,211,0.06635071090047394
69631,00120,99100,1,77,0.012987012987012988
69633,00120,36620,1,19,0.05263157894736842
69799,00120,99100,1,15,0.06666666666666667
69930,00120,36620,2,126,0.015873015873015872
69930,00120,99100,2,126,0.015873015873015872
69949,00210,36620,2,2,1.0
69950,00210,36620,1,1,1.0
