CPT,ASA,ASA_COUNT,ASA_FREQ
36831,01844,5,1.0
36832,01844,126,1.0
36833,01844,42,1.0
36835,01844,0,0.0
36838,01844,6,1.0
36860,01844,0,0.0
36861,01844,0,0.0
36901,01916,23,1.0
36902,01916,22,0.7586206896551724
36902,01844,7,0.2413793103448276
36903,01916,9,0.9
36903,01844,1,0.1
36904,01844,6,1.0
36905,01844,6,1.0
36906,01844,2,1.0
37140,00770,0,0.0
37145,00770,0,0.0
37160,00770,0,0.0
37180,00770,0,0.0
37181,00770,0,0.0
37182,01931,41,1.0
37183,01931,0,0.0
37184,01924,17,1.0
37184,01925,0,0.0
37184,01926,0,0.0
37187,01930,9,0.8181818181818182
37187,01931,1,0.09090909090909091
37187,01933,1,0.09090909090909091
37187,01932,0,0.0
37188,01930,1,1.0
37188,01931,0,0.0
37188,01932,0,0.0
37188,01933,0,0.0
37191,01930,51,1.0
37192,01930,0,0.0
37193,01930,10,1.0
37195,01926,0,0.0
37197,01924,1,0.5
37197,01926,1,0.5
37197, 01932,0,0.0
37197,01925,0,0.0
37197,01930,0,0.0
37197,01931,0,0.0
37197,01932,0,0.0
37197,01933,0,0.0
37200,01924,0,0.0
37200,01925,0,0.0
37200,01926,0,0.0
37200,01930,0,0.0
37200,01931,0,0.0
37200,01932,0,0.0
37200,01933,0,0.0
37211,01924,4,1.0
37211,01925,0,0.0
37211,01926,0,0.0
37212,01930,3,1.0
37212,01931,0,0.0
37212,01932,0,0.0
37212,01933,0,0.0
37213,01924,1,1.0
37213,01925,0,0.0
37213,01926,0,0.0
37213,01930,0,0.0
37213,01931,0,0.0
37213,01932,0,0.0
37213,01933,0,0.0
37214,01926,1,1.0
37214,01924,0,0.0
37214,01925,0,0.0
37214,01930,0,0.0
37214,01931,0,0.0
37214,01932,0,0.0
37214,01933,0,0.0
37215,01925,41,1.0
37216,01925,0,0.0
37217,01925,2,1.0
37218,01925,0,0.0
37220,01924,16,1.0
37220,00880,0,0.0
37221,01924,83,0.9021739130434783
37221,00880,9,0.09782608695652174
37224,01924,85,0.9883720930232558
37224,01270,1,0.01162790697674419
37224,01440,0,0.0
37225,01924,78,0.975
37225,01270,2,0.025
37225,01440,0,0.0
37226,01924,55,0.9322033898305084
37226,01270,3,0.05084745762711865
37226,01440,1,0.01694915254237288
37227,01924,27,0.9642857142857143
37227,01270,1,0.03571428571428571
37227,01440,0,0.0
37228,01924,36,0.972972972972973
37228,01500,1,0.02702702702702703
37229,01924,36,1.0
37229,01500,0,0.0
37230,01924,6,1.0
37230,01500,0,0.0
37231,01924,6,1.0
37231,01500,0,0.0
37236,01924,17,1.0
37236,01650,0,0.0
37236,01770,0,0.0
37238,01930,15,0.8823529411764706
37238,01933,2,0.1176470588235294
37238,01932,0,0.0
37241,01930,3,1.0
37241,01931,0,0.0
37241,01932,0,0.0
37241,01933,0,0.0
37242,01924,6,0.6
37242,01926,3,0.3
37242,01931,1,0.1
37242,01925,0,0.0
37242,01930,0,0.0
37242,01932,0,0.0
37242,01933,0,0.0
37243,01931,2,0.6666666666666666
37243,01924,1,0.3333333333333333
37243,01925,0,0.0
37243,01926,0,0.0
37243,01930,0,0.0
37243,01932,0,0.0
37243,01933,0,0.0
37244,01924,5,0.625
37244,01926,2,0.25
37244,01931,1,0.125
37244,01925,0,0.0
37244,01930,0,0.0
37244,01932,0,0.0
37244,01933,0,0.0
37246,01924,5,0.5555555555555556
37246,01844,3,0.3333333333333333
37246,01926,1,0.1111111111111111
37246,01925,0,0.0
37248,01930,2,0.6666666666666666
37248,01932,1,0.3333333333333333
37248,01931,0,0.0
37248,01933,0,0.0
37500,01260,0,0.0
37500,01430,0,0.0
37500,01520,0,0.0
37565,00350,2,0.6666666666666666
37565,00352,1,0.3333333333333333
37600,00350,0,0.0
37605,00350,0,0.0
37606,00350,0,0.0
37607,01844,31,0.543859649122807
37607,01840,23,0.4035087719298245
37607,01770,3,0.05263157894736842
37607,01270,0,0.0
37607,01440,0,0.0
37607,01500,0,0.0
37607,01650,0,0.0
37609,00352,117,1.0
37615,00350,0,0.0
37616,00560,0,0.0
37617,00770,1,1.0
37617,00880,0,0.0
37618,01500,1,0.5
37618,01840,1,0.5
37618,01272,0,0.0
37618,01440,0,0.0
37618,01650,0,0.0
37618,01770,0,0.0
37619,00882,0,0.0
37650,01260,0,0.0
37660,00882,0,0.0
37700,01260,8,0.6153846153846154
37700,01520,5,0.3846153846153846
37700,01430,0,0.0
37718,01520,2,1.0
37722,01260,12,1.0
37735,01260,0,0.0
37735,01520,0,0.0
37760,01260,0,0.0
37760,01520,0,0.0
37761,01260,1,1.0
37761,01520,0,0.0
37765,01260,4,0.5
37765,01520,4,0.5
37765,01430,0,0.0
37766,01260,1,0.5
37766,01520,1,0.5
37766,01430,0,0.0
37780,01260,0,0.0
37780,01430,0,0.0
37780,01520,0,0.0
37785,01260,0,0.0
37785,01430,0,0.0
37785,01520,0,0.0
37788,00920,0,0.0
37790,00920,0,0.0
37799,00400,2,0.4
37799,01780,2,0.4
37799,00920,1,0.2
38100,00790,30,1.0
38101,00790,1,1.0
38115,00790,0,0.0
38120,00790,15,1.0
38200,01916,0,0.0
38200,01931,0,0.0
38220,01112,13,1.0
38221,01112,232,1.0
38222,01112,182,1.0
38230,01112,2,1.0
38232,01112,1,1.0
38300,00320,0,0.0
38300,00400,0,0.0
38300,01610,0,0.0
38305,00320,0,0.0
38305,00400,0,0.0
38305,01610,0,0.0
38308,00400,4,1.0
38308,00320,0,0.0
38308,01610,0,0.0
38380,00320,0,0.0
38381,00540,0,0.0
38381,00541,0,0.0
38382,00860,0,0.0
38500,00400,67,0.4652777777777778
38500,01610,52,0.3611111111111111
38500,00320,25,0.1736111111111111
38505,00400,7,0.4117647058823529
38505,01610,7,0.4117647058823529
38505,00320,3,0.1764705882352941
38510,00320,160,1.0
38520,00320,2,1.0
38525,01610,1232,1.0
38530,00540,0,0.0
38530,00541,0,0.0
38531,01250,55,0.9821428571428571
38531,00800,1,0.01785714285714286
38542,00320,7,1.0
38550,00320,0,0.0
38550,01610,0,0.0
38555,00320,0,0.0
38555,01610,0,0.0
38562,00860,0,0.0
38564,00860,0,0.0
38570,00860,11,1.0
38571,00860,2,1.0
38572,00860,4,1.0
38573,00860,1,1.0
38700,00320,0,0.0
38720,00320,3,1.0
38724,00320,39,1.0
38740,01610,2,1.0
38745,01610,8,1.0
38760,01250,0,0.0
38765,00860,1,1.0
38770,00860,1,1.0
38780,00860,3,1.0
38794,00320,0,0.0
38794,00540,0,0.0
38794,00541,0,0.0
38999,00300,1,1.0
39000,00528,4,1.0
39000,00529,0,0.0
39010,00540,5,1.0
39010,00541,0,0.0
39200,00540,1,1.0
39200,00541,0,0.0
39220,00540,2,1.0
39220,00541,0,0.0
39220,00560,0,0.0
39401,00528,11,0.6875
39401,00529,5,0.3125
39402,00528,21,0.9130434782608695
39402,00529,2,0.08695652173913043
39501,00540,0,0.0
39501,00541,0,0.0
39501,00790,0,0.0
39503,00540,1,1.0
39503,00756,0,0.0
39540,00756,1,1.0
39540,00540,0,0.0
39540,00541,0,0.0
39541,00540,0,0.0
39541,00541,0,0.0
39541,00756,0,0.0
39545,00541,2,1.0
39545,00540,0,0.0
39545,00790,0,0.0
39560,00540,0,0.0
39560,00541,0,0.0
39560,00790,0,0.0
39561,00540,0,0.0
39561,00541,0,0.0
39561,00790,0,0.0
39599,00529,1,1.0
4041F,,3,1.0
4048F,,69,1.0
40490,00300,2,1.0
40500,00300,1,1.0
40510,00300,2,1.0
40520,00300,1,1.0
40525,00300,0,0.0
40527,00300,0,0.0
40530,00300,0,0.0
4058F,,1,1.0
40650,00300,0,0.0
40652,00300,0,0.0
40654,00300,0,0.0
40700,00102,6,1.0
40701,00102,0,0.0
40702,00102,0,0.0
40720,00102,4,1.0
40761,00102,3,1.0
40800,00170,4,1.0
40801,00170,1,1.0
40804,00170,0,0.0
40805,00170,0,0.0
40806,00170,14,1.0
40808,00170,3,1.0
40810,00170,7,1.0
40812,00170,9,1.0
40814,00170,2,1.0
40816,00170,2,1.0
40818,00170,4,1.0
40819,00170,33,1.0
40820,00170,1,1.0
40830,00170,1,1.0
40831,00170,0,0.0
40840,00170,2,1.0
40842,00170,0,0.0
40843,00170,0,0.0
40844,00170,0,0.0
40845,00170,0,0.0
40899,00170,36,1.0
41000,00170,3,1.0
41005,00170,0,0.0
41006,00170,1,1.0
41007,00170,0,0.0
41008,00170,9,1.0
41009,00170,3,1.0
41010,00170,13,1.0
41015,00170,0,0.0
41016,00170,2,1.0
41017,00170,5,1.0
41018,00170,0,0.0
41019,00160,0,0.0
41019,00170,0,0.0
41019,00300,0,0.0
41100,00170,2,1.0
41105,00170,4,1.0
41108,00170,0,0.0
41110,00170,6,1.0
41112,00170,10,1.0
41113,00170,2,1.0
41114,00170,0,0.0
41115,00170,14,1.0
41116,00170,6,1.0
41120,00170,13,1.0
41130,00170,0,0.0
41135,00176,8,1.0
41140,00176,0,0.0
41145,00176,2,1.0
41150,00176,0,0.0
41153,00176,0,0.0
41155,00176,0,0.0
41155,00350,0,0.0
4115F,,6,1.0
4115F-1P,,32,1.0
41250,00170,0,0.0
41251,00170,2,1.0
41252,00170,1,1.0
41510,00170,0,0.0
41512,00170,0,0.0
41520,00170,55,1.0
41530,00170,0,0.0
41800,00170,4,1.0
41805,00170,0,0.0
41806,00170,0,0.0
41820,00170,0,0.0
41821,00170,0,0.0
41822,00170,0,0.0
41823,00170,0,0.0
41825,00170,0,0.0
41826,00170,1,1.0
41827,00170,1,1.0
41828,00170,0,0.0
41830,00170,0,0.0
41850,00170,0,0.0
41870,00170,0,0.0
41872,00170,0,0.0
41874,00170,6,1.0
41899,00170,452,1.0
42000,00170,1,1.0
42100,00170,3,1.0
42104,00170,8,1.0
42106,00170,3,1.0
42107,00170,1,1.0
42120,00170,1,1.0
42140,00170,4,1.0
42145,00170,20,1.0
42160,00170,1,1.0
42180,00170,1,1.0
42182,00170,1,1.0
42200,00172,5,1.0
42205,00172,0,0.0
42210,00172,7,1.0
42215,00172,1,1.0
42220,00172,0,0.0
42225,00172,5,1.0
42226,00172,1,1.0
42227,00172,0,0.0
42235,00172,0,0.0
42260,00170,0,0.0
42281,00170,0,0.0
42300,00100,3,1.0
42305,00100,1,1.0
42310,00100,0,0.0
42320,00100,1,1.0
42330,00100,9,1.0
42335,00100,2,1.0
42340,00100,0,0.0
42400,00100,1,1.0
42405,00100,4,1.0
42408,00100,4,1.0
42409,00100,3,1.0
42410,00100,28,1.0
42415,00100,45,1.0
42420,00100,40,1.0
42425,00100,2,1.0
42426,00320,8,1.0
42440,00100,35,1.0
42450,00100,5,1.0
42500,00100,3,1.0
42505,00100,0,0.0
42507,00100,0,0.0
42509,00100,0,0.0
4250F,,15,1.0
42510,00100,0,0.0
42550,00100,0,0.0
4255F,,14,1.0
42600,00100,1,1.0
42650,00100,1,1.0
42660,00100,1,1.0
42665,00100,0,0.0
42700,00170,16,1.0
42720,00170,7,1.0
42725,00300,0,0.0
42800,00170,1,1.0
42804,00170,0,0.0
42806,00170,2,1.0
42808,00170,4,1.0
42809,00170,0,0.0
42810,00300,11,1.0
42815,00300,10,1.0
42820,00170,1549,1.0
42821,00170,565,1.0
42825,00170,50,1.0
42826,00170,392,1.0
42830,00170,500,1.0
42831,00170,38,1.0
42835,00170,5,1.0
42836,00170,1,1.0
42842,00176,4,1.0
42844,00176,0,0.0
42845,00176,0,0.0
42860,00170,0,0.0
42870,00170,0,0.0
42890,00176,0,0.0
42892,00176,0,0.0
42894,00176,1,1.0
42900,00170,1,1.0
42950,00170,1,1.0
42953,00320,0,0.0
42955,00300,0,0.0
42960,00170,25,1.0
42961,00170,1,1.0
42962,00170,45,1.0
42970,00170,1,1.0
42971,00170,0,0.0
42972,00170,0,0.0
42975,00170,0,0.0
43020,00320,0,0.0
43030,00320,0,0.0
43030,00326,0,0.0
43045,00500,0,0.0
43100,00320,0,0.0
43101,00500,0,0.0
43107,00500,1,1.0
43108,00500,0,0.0
43112,00500,0,0.0
43113,00500,0,0.0
43116,00500,1,1.0
43117,00500,3,1.0
43118,00500,0,0.0
43121,00500,0,0.0
43122,00500,0,0.0
43123,00500,0,0.0
43124,00500,0,0.0
43130,00320,2,1.0
43135,00500,1,1.0
43180,00320,12,1.0
43191,00320,2,1.0
43192,00320,0,0.0
43193,00320,0,0.0
43194,00320,2,1.0
43195,00320,3,1.0
43196,00320,7,1.0
43197,00731,3,1.0
43197,00813,0,0.0
43198,00731,0,0.0
43198,00813,0,0.0
43200,00731,8,1.0
43200,00813,0,0.0
43201,00731,1,1.0
43201,00813,0,0.0
43202,00731,2,1.0
43202,00813,0,0.0
43204,00731,0,0.0
43204,00813,0,0.0
43205,00731,1,1.0
43205,00813,0,0.0
43206,00731,0,0.0
43206,00813,0,0.0
43210,00731,5,1.0
43210,00813,0,0.0
43211,00731,0,0.0
43211,00813,0,0.0
43212,00731,1,1.0
43212,00813,0,0.0
43213,00731,0,0.0
43213,00813,0,0.0
43214,00731,0,0.0
43214,00813,0,0.0
43215,00731,3,1.0
43215,00813,0,0.0
43216,00813,1,1.0
43216,00731,0,0.0
43217,00731,0,0.0
43217,00813,0,0.0
43220,00731,23,1.0
43220,00813,0,0.0
43226,00731,5,1.0
43226,00813,0,0.0
43227,00731,0,0.0
43227,00813,0,0.0
43229,00731,9,1.0
43229,00813,0,0.0
43231,00731,5,1.0
43231,00813,0,0.0
43232,00731,1,1.0
43232,00813,0,0.0
43233,00731,8,0.8
43233,00813,2,0.2
43235,00731,4898,0.8916803204077918
43235,00813,594,0.1081376297105407
43235,,1,0.0001820498816675769
43236,00731,85,1.0
43236,00813,0,0.0
43237,00731,141,1.0
43237,00813,0,0.0
43238,00731,128,1.0
43238,00813,0,0.0
43239,00731,8813,0.8418187028369472
43239,00813,1651,0.1577036966281402
43239,,5,0.0004776005349125991
43240,00731,6,1.0
43240,00813,0,0.0
43241,00731,5,1.0
43241,00813,0,0.0
43242,00731,241,1.0
43242,00813,0,0.0
43243,00731,6,1.0
43243,00813,0,0.0
43244,00731,237,0.9404761904761905
43244,00813,15,0.05952380952380952
43245,00731,84,0.9655172413793104
43245,00813,3,0.03448275862068965
43246,00731,668,0.9955290611028316
43246,00813,3,0.004470938897168405
43247,00731,569,0.9947552447552448
43247,00813,3,0.005244755244755245
43248,00731,396,0.9041095890410958
43248,00813,42,0.0958904109589041
43249,00731,1759,0.9528710725893824
43249,00813,87,0.04712892741061755
43250,00731,22,0.9166666666666666
43250,00813,2,0.08333333333333333
43251,00731,90,0.8333333333333334
43251,00813,18,0.1666666666666667
43252,00731,0,0.0
43252,00813,0,0.0
43253,00731,7,0.875
43253,00813,1,0.125
43254,00731,17,1.0
43254,00813,0,0.0
43255,00731,580,0.943089430894309
43255,00813,35,0.05691056910569105
43257,00731,0,0.0
43257,00813,0,0.0
43259,00731,199,0.9851485148514851
43259,00813,3,0.01485148514851485
43260,00732,355,1.0
43261,00732,7,1.0
43262,00732,121,1.0
43263,00732,0,0.0
43264,00732,399,1.0
43265,00732,9,1.0
43266,00731,62,1.0
43266,00813,0,0.0
43270,00731,92,0.9787234042553191
43270,00813,2,0.02127659574468085
43274,00732,346,1.0
43275,00732,86,1.0
43276,00732,74,1.0
43277,00732,22,1.0
43278,00732,1,1.0
43279,00790,29,1.0
43280,00790,130,1.0
43281,00790,232,1.0
43282,00790,47,1.0
43284,00790,21,1.0
43285,00790,1,1.0
43286,00500,0,0.0
43287,00500,16,1.0
43288,00500,0,0.0
43289,00790,1,1.0
43300,00320,2,1.0
43305,00320,0,0.0
43310,00500,1,1.0
43312,00500,0,0.0
43312,00548,0,0.0
43313,00500,0,0.0
43314,00500,3,1.0
43314,00548,0,0.0
43320,00500,0,0.0
43320,00790,0,0.0
43325,00790,2,1.0
43327,00790,3,1.0
43328,00540,0,0.0
43328,00541,0,0.0
43330,00790,0,0.0
43331,00500,1,1.0
43332,00790,6,1.0
43333,00790,0,0.0
43334,00540,0,0.0
43334,00541,0,0.0
43335,00540,0,0.0
43335,00541,0,0.0
43336,00540,0,0.0
43336,00541,0,0.0
43337,00540,0,0.0
43337,00541,0,0.0
43340,00790,0,0.0
43341,00500,0,0.0
43351,00500,0,0.0
43352,00320,0,0.0
43360,00500,0,0.0
43360,00790,0,0.0
43361,00500,0,0.0
43400,00500,0,0.0
43405,00790,0,0.0
43410,00320,0,0.0
43415,00500,3,1.0
43415,00790,0,0.0
43420,00320,0,0.0
43425,00500,0,0.0
43425,00790,0,0.0
43450,00320,492,0.822742474916388
43450,00520,106,0.177257525083612
43453,00520,48,0.8
43453,00320,12,0.2
43460,00520,0,0.0
43496,00320,0,0.0
43496,00500,0,0.0
43496,00790,0,0.0
43497,00731,0,0.0
43500,00790,3,1.0
43501,00790,4,1.0
43502,00790,0,0.0
43510,00790,0,0.0
43520,00790,0,0.0
43605,00790,0,0.0
43610,00790,5,1.0
43611,00790,0,0.0
43620,00790,2,1.0
43621,00790,2,1.0
43622,00790,1,1.0
43631,00790,4,1.0
43632,00790,9,1.0
43633,00790,7,1.0
43634,00790,0,0.0
43640,00790,0,0.0
43641,00790,0,0.0
43644,00797,254,1.0
43645,00797,0,0.0
43647,00790,5,1.0
43648,00790,0,0.0
43651,00790,0,0.0
43652,00790,0,0.0
43653,00790,69,1.0
43659,00790,22,0.9166666666666666
43659,00797,2,0.08333333333333333
43762,00700,6,1.0
43763,00700,0,0.0
43770,00797,0,0.0
43771,00797,0,0.0
43772,00797,15,1.0
43773,00797,1,1.0
43774,00797,22,1.0
43775,00797,501,1.0
43800,00790,1,1.0
43810,00790,0,0.0
43820,00790,10,1.0
43825,00790,0,0.0
43830,00790,36,1.0
43831,00790,0,0.0
43832,00790,3,1.0
43840,00790,90,1.0
43842,00797,0,0.0
43843,00797,0,0.0
43845,00797,0,0.0
43846,00797,1,1.0
43847,00797,0,0.0
43848,00797,0,0.0
43850,00790,0,0.0
43855,00790,0,0.0
43860,00790,5,1.0
43865,00790,0,0.0
43870,00790,6,1.0
43880,00790,4,1.0
43881,00790,2,1.0
43882,00790,1,1.0
43886,00400,1,1.0
43887,00400,0,0.0
43888,00400,0,0.0
43999,00790,1,1.0
44005,00790,160,0.8465608465608465
44005,00840,29,0.1534391534391534
44010,00790,2,1.0
44020,00790,12,1.0
44021,00790,2,1.0
44025,00790,1,0.5
44025,00840,1,0.5
44050,00790,38,0.9743589743589743
44050,00840,1,0.02564102564102564
44055,00790,4,1.0
44110,00790,1,1.0
44110,00840,0,0.0
44111,00790,0,0.0
44111,00840,0,0.0
44120,00790,365,0.9945504087193461
44120,00840,2,0.005449591280653951
44125,00790,4,1.0
44126,00790,1,1.0
44127,00790,0,0.0
44130,00790,6,1.0
44132,01990,0,0.0
44133,00790,0,0.0
44135,00790,0,0.0
44136,00790,0,0.0
44137,00790,0,0.0
44140,00790,247,0.5563063063063063
44140,00840,197,0.4436936936936937
44141,00840,69,0.6106194690265486
44141,00790,44,0.3893805309734513
44143,00840,78,0.639344262295082
44143,00790,44,0.360655737704918
44144,00790,13,0.5
44144,00840,13,0.5
44145,00840,28,0.6222222222222222
44145,00790,17,0.3777777777777778
44146,00840,9,0.6
44146,00790,6,0.4
44147,00790,0,0.0
44147,00840,0,0.0
44150,00790,5,1.0
44151,00790,0,0.0
44155,00790,6,1.0
44156,00790,0,0.0
44157,00790,0,0.0
44158,00790,0,0.0
44160,00790,51,1.0
44180,00790,178,0.967391304347826
44180,00840,6,0.03260869565217391
44186,00790,17,1.0
44187,00790,19,1.0
44188,00840,51,0.7391304347826086
44188,00790,18,0.2608695652173913
44202,00790,44,1.0
44204,00840,283,0.5763747454175153
44204,00790,208,0.4236252545824847
44205,00790,84,1.0
44206,00840,8,0.5333333333333333
44206,00790,7,0.4666666666666667
44207,00790,55,0.5092592592592593
44207,00840,53,0.4907407407407408
44208,00840,7,0.7777777777777778
44208,00790,2,0.2222222222222222
44210,00790,16,1.0
44211,00790,3,1.0
44212,00790,5,1.0
44227,00790,50,0.8620689655172413
44227,00840,8,0.1379310344827586
44238,00790,18,0.8181818181818182
44238,00840,4,0.1818181818181818
44300,00790,14,1.0
44300,00840,0,0.0
44310,00790,17,1.0
44312,00800,3,0.6
44312,00700,2,0.4
44314,00790,4,1.0
44316,00790,2,1.0
44320,00840,31,0.5254237288135594
44320,00790,28,0.4745762711864407
44322,00790,1,1.0
44322,00840,0,0.0
44340,00800,5,0.8333333333333334
44340,00700,1,0.1666666666666667
44345,00790,8,0.6153846153846154
44345,00840,5,0.3846153846153846
44346,00790,12,0.8
44346,00840,3,0.2
44360,00731,33,0.9166666666666666
44360,00813,3,0.08333333333333333
44361,00731,11,1.0
44361,00813,0,0.0
44363,00731,0,0.0
44363,00813,0,0.0
44364,00731,0,0.0
44364,00813,0,0.0
44365,00731,3,1.0
44365,00813,0,0.0
44366,00731,13,0.7647058823529411
44366,00813,4,0.2352941176470588
44369,00731,1,1.0
44369,00813,0,0.0
44370,00731,0,0.0
44370,00813,0,0.0
44372,00731,1,1.0
44372,00813,0,0.0
44373,00731,0,0.0
44373,00813,0,0.0
44376,00731,5,1.0
44376,00813,0,0.0
44377,00731,1,1.0
44377,00813,0,0.0
44378,00731,1,1.0
44378,00813,0,0.0
44379,00731,0,0.0
44379,00813,0,0.0
44380,00811,3,1.0
44380,00812,0,0.0
44380,00813,0,0.0
44381,00811,1,1.0
44381,00812,0,0.0
44381,00813,0,0.0
44382,00811,4,1.0
44382,00812,0,0.0
44382,00813,0,0.0
44384,00811,1,1.0
44384,00812,0,0.0
44384,00813,0,0.0
44385,00811,6,1.0
44385,00812,0,0.0
44385,00813,0,0.0
44386,00811,3,0.75
44386,00813,1,0.25
44386,00812,0,0.0
44388,00811,34,0.8292682926829268
44388,00812,5,0.1219512195121951
44388,00813,2,0.04878048780487805
44389,00811,12,1.0
44389,00812,0,0.0
44389,00813,0,0.0
44390,00811,0,0.0
44390,00812,0,0.0
44390,00813,0,0.0
44391,00811,3,1.0
44391,00812,0,0.0
44391,00813,0,0.0
44392,00813,2,0.6666666666666666
44392,00811,1,0.3333333333333333
44392,00812,0,0.0
44394,00811,9,0.9
44394,00813,1,0.1
44394,00812,0,0.0
44401,00811,0,0.0
44401,00812,0,0.0
44401,00813,0,0.0
44402,00811,0,0.0
44402,00812,0,0.0
44402,00813,0,0.0
44403,00811,0,0.0
44403,00812,0,0.0
44403,00813,0,0.0
44404,00811,0,0.0
44404,00812,0,0.0
44404,00813,0,0.0
44405,00811,0,0.0
44405,00812,0,0.0
44405,00813,0,0.0
44406,00811,0,0.0
44406,00812,0,0.0
44406,00813,0,0.0
44407,00811,0,0.0
44407,00812,0,0.0
44407,00813,0,0.0
44408,00811,0,0.0
44408,00812,0,0.0
44408,00813,0,0.0
44602,00790,29,1.0
44603,00790,4,1.0
44604,00790,2,0.5
44604,00840,2,0.5
44605,00790,1,1.0
44605,00840,0,0.0
44615,00790,2,1.0
44615,00840,0,0.0
44620,00840,77,0.6111111111111112
44620,00790,49,0.3888888888888889
44625,00790,35,0.7
44625,00840,15,0.3
44626,00840,20,0.625
44626,00790,12,0.375
44640,00790,1,0.5
44640,00840,1,0.5
44650,00790,5,1.0
44660,00790,1,0.5
44660,00840,1,0.5
44661,00790,3,0.6
44661,00840,2,0.4
44680,00790,1,1.0
44680,00840,0,0.0
44700,00840,0,0.0
44705,00811,1,1.0
44799,00840,1,1.0
44800,00790,8,1.0
44820,00790,0,0.0
44850,00790,0,0.0
44900,00840,0,0.0
44950,00840,80,1.0
44960,00840,19,0.8636363636363636
44960,00790,3,0.1363636363636364
44970,00840,3106,1.0
45000,00902,0,0.0
45005,00902,1,1.0
45020,00902,0,0.0
45100,00902,21,1.0
45108,00902,0,0.0
45110,00844,5,1.0
45111,00844,1,1.0
45112,00844,2,1.0
45113,00844,0,0.0
45114,00844,0,0.0
45116,00844,0,0.0
45119,00844,0,0.0
45120,00844,1,1.0
45121,00844,0,0.0
45123,00904,0,0.0
45126,00848,0,0.0
45130,00902,7,1.0
45135,00844,1,1.0
45136,00790,0,0.0
45136,00840,0,0.0
45150,00902,0,0.0
45160,00904,0,0.0
45171,00902,52,1.0
45172,00902,9,1.0
45190,00902,1,1.0
45300,00811,11,1.0
45303,00811,1,1.0
45305,00811,3,1.0
45307,00811,0,0.0
45308,00811,0,0.0
45309,00811,0,0.0
45315,00811,0,0.0
45317,00811,1,1.0
45320,00811,0,0.0
45321,00811,0,0.0
45327,00811,0,0.0
45330,00811,183,0.690566037735849
45330,00812,67,0.2528301886792453
45330,00813,15,0.05660377358490566
45331,00811,223,0.9695652173913043
45331,00813,6,0.02608695652173913
45331,00812,1,0.004347826086956522
45332,00811,5,1.0
45332,00812,0,0.0
45332,00813,0,0.0
45333,00811,14,1.0
45333,00812,0,0.0
45333,00813,0,0.0
45334,00811,14,1.0
45334,00812,0,0.0
45334,00813,0,0.0
45335,00811,3,1.0
45335,00812,0,0.0
45335,00813,0,0.0
45337,00811,19,1.0
45337,00812,0,0.0
45337,00813,0,0.0
45338,00811,18,0.8571428571428571
45338,00813,3,0.1428571428571428
45338,00812,0,0.0
45340,00811,5,1.0
45340,00812,0,0.0
45340,00813,0,0.0
45341,00811,10,1.0
45341,00812,0,0.0
45341,00813,0,0.0
45342,00811,1,1.0
45342,00812,0,0.0
45342,00813,0,0.0
45346,00811,0,0.0
45346,00812,0,0.0
45346,00813,0,0.0
45347,00811,1,1.0
45347,00812,0,0.0
45347,00813,0,0.0
45349,00811,1,1.0
45349,00812,0,0.0
45349,00813,0,0.0
45350,00811,9,1.0
45350,00812,0,0.0
45350,00813,0,0.0
45378,00812,6167,0.5615041427660931
45378,00811,4051,0.3688427569880725
45378,00813,765,0.06965310024583447
45379,00811,4,0.8
45379,00812,1,0.2
45379,00813,0,0.0
45380,00811,4937,0.8458112043858146
45380,00813,643,0.1101593284221347
45380,00812,257,0.04402946719205071
45381,00811,12,1.0
45381,00812,0,0.0
45381,00813,0,0.0
45382,00811,101,0.8416666666666667
45382,00813,15,0.125
45382,00812,4,0.03333333333333333
45384,00811,1404,0.6892488954344624
45384,00812,521,0.2557682866961217
45384,00813,112,0.05498281786941581
45385,00811,4870,0.8013822609840382
45385,00813,656,0.1079480006582195
45385,00812,551,0.09066973835774231
45386,00811,17,1.0
45386,00812,0,0.0
45386,00813,0,0.0
45388,00811,102,0.9902912621359223
45388,00813,1,0.009708737864077669
45388,00812,0,0.0
45389,00811,4,1.0
45389,00812,0,0.0
45389,00813,0,0.0
45390,00811,63,1.0
45390,00812,0,0.0
45390,00813,0,0.0
45391,00811,1,1.0
45391,00812,0,0.0
45391,00813,0,0.0
45392,00811,1,1.0
45392,00812,0,0.0
45392,00813,0,0.0
45393,00811,11,1.0
45393,00812,0,0.0
45393,00813,0,0.0
45395,00844,10,1.0
45397,00844,0,0.0
45398,00811,68,0.9315068493150684
45398,00812,4,0.0547945205479452
45398,00813,1,0.0136986301369863
45400,00840,57,1.0
45402,00840,8,1.0
45499,00840,2,1.0
45500,00902,0,0.0
45505,00902,7,1.0
45520,00902,2,1.0
45540,00840,1,1.0
45541,00902,9,1.0
45550,00840,0,0.0
45560,00902,7,1.0
45562,00902,1,1.0
45563,00790,0,0.0
45563,00840,0,0.0
45800,00840,0,0.0
45805,00790,0,0.0
45805,00840,0,0.0
45820,00840,0,0.0
45825,00790,0,0.0
45825,00840,0,0.0
45900,00902,1,1.0
45905,00902,13,1.0
45910,00902,2,1.0
45915,00902,46,1.0
45990,00902,168,1.0
45999,00904,2,1.0
46020,00902,59,1.0
46030,00902,2,1.0
46040,00902,322,1.0
46045,00902,7,1.0
46050,00902,49,1.0
46060,00902,1,1.0
46070,00902,0,0.0
46080,00902,66,1.0
